2024-12-30 08:28:49,360 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2024-12-30 08:28:49,360 - lightrag - INFO - Load KV llm_response_cache with 0 data
2024-12-30 08:28:49,361 - lightrag - INFO - Load KV full_docs with 0 data
2024-12-30 08:28:49,361 - lightrag - INFO - Load KV text_chunks with 0 data
2024-12-30 08:28:50,459 - lightrag - INFO - [New Docs] inserting 38 docs
2024-12-30 08:28:51,035 - lightrag - INFO - [New Chunks] inserting 66 chunks
2024-12-30 08:28:51,036 - lightrag - INFO - Inserting 66 vectors to chunks
2024-12-30 08:28:56,951 - lightrag - INFO - [Entity Extraction]...
2024-12-30 08:41:28,696 - lightrag - INFO - Inserting 3203 vectors to entities
2024-12-30 08:42:17,440 - lightrag - INFO - Inserting 4189 vectors to relationships
2024-12-30 08:43:13,251 - lightrag - INFO - [Entity Extraction Finish]...
2024-12-30 08:43:13,251 - lightrag - INFO - [Upsert Finish]...
2024-12-30 08:43:13,672 - lightrag - INFO - Writing graph with 3753 nodes, 4189 edges
2024-12-30 08:43:41,846 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2024-12-30 08:43:41,858 - lightrag - INFO - Load KV llm_response_cache with 198 data
2024-12-30 08:43:41,861 - lightrag - INFO - Load KV full_docs with 38 data
2024-12-30 08:43:41,863 - lightrag - INFO - Load KV text_chunks with 66 data
2024-12-30 08:43:42,200 - lightrag - INFO - Loaded graph from ./dickens1/graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-03-06 17:48:57,870 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-03-06 17:48:57,878 - lightrag - INFO - Load KV llm_response_cache with 1203 data
2025-03-06 17:48:57,880 - lightrag - INFO - Load KV full_docs with 38 data
2025-03-06 17:48:57,881 - lightrag - INFO - Load KV text_chunks with 66 data
2025-03-06 17:48:57,965 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-03-06 17:48:58,066 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-03-06 17:48:58,074 - lightrag - INFO - Load KV llm_response_cache with 1203 data
2025-03-06 17:48:58,075 - lightrag - INFO - Load KV full_docs with 38 data
2025-03-06 17:48:58,076 - lightrag - INFO - Load KV text_chunks with 66 data
2025-03-06 17:48:58,233 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-03-06 17:48:58,334 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-03-06 17:48:58,340 - lightrag - INFO - Load KV llm_response_cache with 1203 data
2025-03-06 17:48:58,343 - lightrag - INFO - Load KV full_docs with 38 data
2025-03-06 17:48:58,344 - lightrag - INFO - Load KV text_chunks with 66 data
2025-03-06 17:48:58,530 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-03-06 17:48:58,638 - lightrag - INFO - Creating a new event loop in main thread.
2025-03-06 17:49:01,770 - lightrag - INFO - Local query uses 120 entites, 212 relations, 0 text units
2025-03-06 17:49:02,997 - lightrag - INFO - Global query uses 13 entites, 120 relations, 0 text units
2025-03-06 17:49:17,388 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-03-06 17:49:17,402 - lightrag - INFO - Load KV llm_response_cache with 1203 data
2025-03-06 17:49:17,403 - lightrag - INFO - Load KV full_docs with 38 data
2025-03-06 17:49:17,404 - lightrag - INFO - Load KV text_chunks with 66 data
2025-03-06 17:49:17,482 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-03-06 17:49:17,600 - lightrag - INFO - Creating a new event loop in main thread.
2025-03-06 17:49:27,652 - lightrag - INFO - Global query uses 11 entites, 120 relations, 0 text units
2025-03-06 17:49:43,249 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-03-06 17:49:43,262 - lightrag - INFO - Load KV llm_response_cache with 1205 data
2025-03-06 17:49:43,264 - lightrag - INFO - Load KV full_docs with 38 data
2025-03-06 17:49:43,265 - lightrag - INFO - Load KV text_chunks with 66 data
2025-03-06 17:49:43,340 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-03-06 17:49:43,446 - lightrag - INFO - Creating a new event loop in main thread.
2025-03-06 17:49:45,244 - lightrag - INFO - Global query uses 11 entites, 120 relations, 0 text units
2025-03-06 19:50:00,195 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-03-06 19:50:00,220 - lightrag - INFO - Load KV llm_response_cache with 1205 data
2025-03-06 19:50:00,223 - lightrag - INFO - Load KV full_docs with 38 data
2025-03-06 19:50:00,226 - lightrag - INFO - Load KV text_chunks with 66 data
2025-03-06 19:50:00,365 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-03-06 19:50:00,581 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-03-06 19:50:00,590 - lightrag - INFO - Load KV llm_response_cache with 1205 data
2025-03-06 19:50:00,593 - lightrag - INFO - Load KV full_docs with 38 data
2025-03-06 19:50:00,596 - lightrag - INFO - Load KV text_chunks with 66 data
2025-03-06 19:50:00,801 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-03-06 19:50:24,038 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-03-06 19:50:24,045 - lightrag - INFO - Load KV llm_response_cache with 1205 data
2025-03-06 19:50:24,047 - lightrag - INFO - Load KV full_docs with 38 data
2025-03-06 19:50:24,049 - lightrag - INFO - Load KV text_chunks with 66 data
2025-03-06 19:50:24,129 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-03-06 19:50:24,233 - lightrag - INFO - Creating a new event loop in main thread.
2025-03-06 19:50:43,813 - lightrag - INFO - Local query uses 300 entites, 279 relations, 0 text units
2025-03-06 19:50:48,402 - lightrag - INFO - Global query uses 1 entites, 120 relations, 1 text units
2025-03-06 19:51:04,893 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-03-06 19:51:04,913 - lightrag - INFO - Load KV llm_response_cache with 1206 data
2025-03-06 19:51:04,916 - lightrag - INFO - Load KV full_docs with 38 data
2025-03-06 19:51:04,919 - lightrag - INFO - Load KV text_chunks with 66 data
2025-03-06 19:51:05,056 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-03-06 19:51:05,228 - lightrag - INFO - Creating a new event loop in main thread.
2025-03-06 19:51:17,013 - lightrag - INFO - Local query uses 300 entites, 279 relations, 0 text units
2025-03-06 19:51:21,517 - lightrag - INFO - Global query uses 1 entites, 120 relations, 1 text units
2025-03-06 19:53:50,776 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-03-06 19:53:50,791 - lightrag - INFO - Load KV llm_response_cache with 1206 data
2025-03-06 19:53:50,793 - lightrag - INFO - Load KV full_docs with 38 data
2025-03-06 19:53:50,794 - lightrag - INFO - Load KV text_chunks with 66 data
2025-03-06 19:53:50,934 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-03-06 19:53:51,031 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-03-06 19:53:51,042 - lightrag - INFO - Load KV llm_response_cache with 1206 data
2025-03-06 19:53:51,043 - lightrag - INFO - Load KV full_docs with 38 data
2025-03-06 19:53:51,046 - lightrag - INFO - Load KV text_chunks with 66 data
2025-03-06 19:53:51,116 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-03-06 19:54:04,010 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-03-06 19:54:04,024 - lightrag - INFO - Load KV llm_response_cache with 1206 data
2025-03-06 19:54:04,026 - lightrag - INFO - Load KV full_docs with 38 data
2025-03-06 19:54:04,030 - lightrag - INFO - Load KV text_chunks with 66 data
2025-03-06 19:54:04,174 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-03-06 19:54:04,327 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-03-06 19:54:04,337 - lightrag - INFO - Load KV llm_response_cache with 1206 data
2025-03-06 19:54:04,340 - lightrag - INFO - Load KV full_docs with 38 data
2025-03-06 19:54:04,344 - lightrag - INFO - Load KV text_chunks with 66 data
2025-03-06 19:54:04,345 - lightrag - INFO - Creating a new event loop in main thread.
2025-03-06 19:54:04,522 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-03-06 19:54:04,631 - lightrag - INFO - Creating a new event loop in main thread.
2025-03-06 19:54:09,778 - lightrag - INFO - Local query uses 120 entites, 243 relations, 0 text units
2025-03-06 19:54:09,797 - lightrag - INFO - Local query uses 120 entites, 243 relations, 0 text units
2025-03-06 19:54:12,161 - lightrag - INFO - Global query uses 4 entites, 60 relations, 2 text units
2025-03-06 19:54:12,289 - lightrag - INFO - Global query uses 4 entites, 60 relations, 2 text units
2025-03-06 19:55:23,410 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-03-06 19:55:23,423 - lightrag - INFO - Load KV llm_response_cache with 1207 data
2025-03-06 19:55:23,424 - lightrag - INFO - Load KV full_docs with 38 data
2025-03-06 19:55:23,426 - lightrag - INFO - Load KV text_chunks with 66 data
2025-03-06 19:55:23,502 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-03-06 19:55:23,599 - lightrag - INFO - Creating a new event loop in main thread.
2025-03-06 19:55:27,876 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-03-06 19:55:27,884 - lightrag - INFO - Load KV llm_response_cache with 1207 data
2025-03-06 19:55:27,886 - lightrag - INFO - Load KV full_docs with 38 data
2025-03-06 19:55:27,888 - lightrag - INFO - Load KV text_chunks with 66 data
2025-03-06 19:55:27,979 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-03-06 19:55:28,083 - lightrag - INFO - Creating a new event loop in main thread.
2025-03-06 19:55:28,708 - lightrag - INFO - Local query uses 120 entites, 243 relations, 0 text units
2025-03-06 19:55:31,248 - lightrag - INFO - Global query uses 4 entites, 60 relations, 2 text units
2025-03-06 19:55:33,358 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-03-06 19:55:33,373 - lightrag - INFO - Load KV llm_response_cache with 1207 data
2025-03-06 19:55:33,375 - lightrag - INFO - Load KV full_docs with 38 data
2025-03-06 19:55:33,377 - lightrag - INFO - Load KV text_chunks with 66 data
2025-03-06 19:55:33,458 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-03-06 19:55:33,561 - lightrag - INFO - Creating a new event loop in main thread.
2025-03-06 19:55:33,569 - lightrag - INFO - Local query uses 120 entites, 243 relations, 0 text units
2025-03-06 19:55:35,864 - lightrag - INFO - Global query uses 4 entites, 60 relations, 2 text units
2025-03-06 19:55:36,218 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-03-06 19:55:36,231 - lightrag - INFO - Load KV llm_response_cache with 1207 data
2025-03-06 19:55:36,233 - lightrag - INFO - Load KV full_docs with 38 data
2025-03-06 19:55:36,235 - lightrag - INFO - Load KV text_chunks with 66 data
2025-03-06 19:55:36,320 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-03-06 19:55:36,419 - lightrag - INFO - Creating a new event loop in main thread.
2025-03-06 19:55:38,505 - lightrag - INFO - Local query uses 120 entites, 243 relations, 0 text units
2025-03-06 19:55:38,833 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-03-06 19:55:38,841 - lightrag - INFO - Load KV llm_response_cache with 1207 data
2025-03-06 19:55:38,842 - lightrag - INFO - Load KV full_docs with 38 data
2025-03-06 19:55:38,844 - lightrag - INFO - Load KV text_chunks with 66 data
2025-03-06 19:55:38,923 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-03-06 19:55:39,019 - lightrag - INFO - Creating a new event loop in main thread.
2025-03-06 19:55:40,814 - lightrag - INFO - Global query uses 4 entites, 60 relations, 2 text units
2025-03-06 19:55:41,248 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-03-06 19:55:41,266 - lightrag - INFO - Load KV llm_response_cache with 1207 data
2025-03-06 19:55:41,268 - lightrag - INFO - Load KV full_docs with 38 data
2025-03-06 19:55:41,272 - lightrag - INFO - Load KV text_chunks with 66 data
2025-03-06 19:55:41,462 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-03-06 19:55:41,684 - lightrag - INFO - Local query uses 120 entites, 243 relations, 0 text units
2025-03-06 19:55:41,690 - lightrag - INFO - Creating a new event loop in main thread.
2025-03-06 19:55:43,009 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-03-06 19:55:43,017 - lightrag - INFO - Load KV llm_response_cache with 1207 data
2025-03-06 19:55:43,018 - lightrag - INFO - Load KV full_docs with 38 data
2025-03-06 19:55:43,019 - lightrag - INFO - Load KV text_chunks with 66 data
2025-03-06 19:55:43,108 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-03-06 19:55:43,204 - lightrag - INFO - Creating a new event loop in main thread.
2025-03-06 19:55:44,091 - lightrag - INFO - Local query uses 120 entites, 243 relations, 0 text units
2025-03-06 19:55:44,103 - lightrag - INFO - Global query uses 4 entites, 60 relations, 2 text units
2025-03-06 19:55:44,483 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-03-06 19:55:44,504 - lightrag - INFO - Load KV llm_response_cache with 1207 data
2025-03-06 19:55:44,506 - lightrag - INFO - Load KV full_docs with 38 data
2025-03-06 19:55:44,509 - lightrag - INFO - Load KV text_chunks with 66 data
2025-03-06 19:55:44,727 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-03-06 19:55:44,969 - lightrag - INFO - Creating a new event loop in main thread.
2025-03-06 19:55:46,393 - lightrag - INFO - Global query uses 4 entites, 60 relations, 2 text units
2025-03-06 19:55:47,229 - lightrag - INFO - Local query uses 120 entites, 243 relations, 0 text units
2025-03-06 19:55:48,113 - lightrag - INFO - Local query uses 120 entites, 243 relations, 0 text units
2025-03-06 19:55:49,496 - lightrag - INFO - Global query uses 4 entites, 60 relations, 2 text units
2025-03-06 19:55:50,108 - lightrag - INFO - Local query uses 120 entites, 243 relations, 0 text units
2025-03-06 19:55:50,481 - lightrag - INFO - Global query uses 4 entites, 60 relations, 2 text units
2025-03-06 19:55:52,353 - lightrag - INFO - Global query uses 4 entites, 60 relations, 2 text units
2025-03-06 19:57:16,631 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-03-06 19:57:16,646 - lightrag - INFO - Load KV llm_response_cache with 1207 data
2025-03-06 19:57:16,648 - lightrag - INFO - Load KV full_docs with 38 data
2025-03-06 19:57:16,650 - lightrag - INFO - Load KV text_chunks with 66 data
2025-03-06 19:57:16,734 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-03-06 19:57:16,833 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-03-06 19:57:16,841 - lightrag - INFO - Load KV llm_response_cache with 1207 data
2025-03-06 19:57:16,842 - lightrag - INFO - Load KV full_docs with 38 data
2025-03-06 19:57:16,844 - lightrag - INFO - Load KV text_chunks with 66 data
2025-03-06 19:57:17,008 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-03-06 19:57:17,110 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-03-06 19:57:17,116 - lightrag - INFO - Load KV llm_response_cache with 1207 data
2025-03-06 19:57:17,119 - lightrag - INFO - Load KV full_docs with 38 data
2025-03-06 19:57:17,120 - lightrag - INFO - Load KV text_chunks with 66 data
2025-03-06 19:57:17,279 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-03-06 19:57:17,377 - lightrag - INFO - Creating a new event loop in main thread.
2025-03-06 19:57:22,543 - lightrag - INFO - Local query uses 120 entites, 243 relations, 0 text units
2025-03-06 19:57:24,825 - lightrag - INFO - Global query uses 4 entites, 60 relations, 2 text units
2025-03-06 23:35:48,315 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-03-06 23:35:48,329 - lightrag - INFO - Load KV llm_response_cache with 1207 data
2025-03-06 23:35:48,330 - lightrag - INFO - Load KV full_docs with 38 data
2025-03-06 23:35:48,332 - lightrag - INFO - Load KV text_chunks with 66 data
2025-03-06 23:35:48,411 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-03-06 23:35:48,523 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-03-06 23:35:48,532 - lightrag - INFO - Load KV llm_response_cache with 1207 data
2025-03-06 23:35:48,533 - lightrag - INFO - Load KV full_docs with 38 data
2025-03-06 23:35:48,535 - lightrag - INFO - Load KV text_chunks with 66 data
2025-03-06 23:35:48,716 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-03-06 23:35:57,648 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-03-06 23:35:57,656 - lightrag - INFO - Load KV llm_response_cache with 1207 data
2025-03-06 23:35:57,657 - lightrag - INFO - Load KV full_docs with 38 data
2025-03-06 23:35:57,659 - lightrag - INFO - Load KV text_chunks with 66 data
2025-03-06 23:35:57,732 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-03-06 23:35:57,839 - lightrag - INFO - Creating a new event loop in main thread.
2025-03-06 23:36:23,358 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-03-06 23:36:23,368 - lightrag - INFO - Load KV llm_response_cache with 1207 data
2025-03-06 23:36:23,370 - lightrag - INFO - Load KV full_docs with 38 data
2025-03-06 23:36:23,372 - lightrag - INFO - Load KV text_chunks with 66 data
2025-03-06 23:36:23,446 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-03-06 23:36:23,552 - lightrag - INFO - Creating a new event loop in main thread.
2025-03-06 23:36:28,452 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-03-06 23:36:28,460 - lightrag - INFO - Load KV llm_response_cache with 1207 data
2025-03-06 23:36:28,462 - lightrag - INFO - Load KV full_docs with 38 data
2025-03-06 23:36:28,464 - lightrag - INFO - Load KV text_chunks with 66 data
2025-03-06 23:36:28,536 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-03-06 23:36:28,639 - lightrag - INFO - Creating a new event loop in main thread.
